date,user,comment
3:29:35,Dawa Dawa,rip
3:29:36,Innocent Guitar,ባለን አቅም እንኑር።
3:29:39,Tegegn Wolde,ጠቢብ መሪ ስለ ሀገሩ ትንተና ሲሰጥ የምራል
3:29:41,Kiya Amanuel,"Sustainable development in every sector is no longer a dream, you're making it a reality. Kudos to you!"
3:29:42,Yabsira Belete,ay Amhara sdb
3:29:47,Alemhagere,Namichi Musee Itiyoophiyaati!
3:29:50,saron tesfu,Hojiin Qamadii alaa galu hambisuuf Qamadii Biyyi keenya barbaaddu oomishuu Mootummaa Federaalaa irraa hanga naannoleetti Xiyyeffannaan addaa kennameefi hojjetamaa jira jabaadha.
3:29:50,Kiya Amanuel,You've effected significant changes in every sector. Your leadership is the driving force behind Ethiopia's growth!
3:29:51,Bishan Buna Tube,I love my p.minister
3:29:52,OBSA BIFTU,Abbichuu $✌
3:29:58,frehiwot Alemu,"His accomplishments are a beacon of hope and inspiration, and we eagerly await his continued influence in shaping a more peaceful and prosperous world."
3:30:02,Awol Seid,$🌹 $🌹 $🌹 $🌹
3:30:02,Destaye Begeta,ጠ/ሚር ዶ/ር አቢይ አህመድ የሚሰራውን ያውቃል ነጋሪ አይፈልግም፡፡
3:30:02,Janath Qatar,$😃 $😃 $😃 $😃 $😃 $😃 $😃 $😃 $😃 $😃
3:30:03,lol lol,እንደጀመርነዉ እንጨርሰዋለን
3:30:05,melat bekele,ሚንስትር አብይ አህመድ ያስመዘገቡት ሰፊ የስኬት ዝርዝር እና የተሸለሙት አለም አቀፍ ሽልማቶች ልዩ የአመራር ባህሪያቸውን ፣የፈጠራ መንፈሳቸውን እና ኢትዮጵያንና አለምን ወደ ተሻለ ደረጃ ለማሸጋገር የነበራቸው የማይናወጥ ቁርጠኝነት እውነተኛ ማሳያ ናቸው።
3:30:13,Kiya Amanuel,በብልጽግና ዘመን ብዙ ለውጥ፣ብዙ ተስፋ አለን።ኢትዮጵያችንም ትበለፅጋለች።
3:30:13,Janath Qatar,$face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling $face-blue-smiling
1707210298762349,N/A,placeholder content
3:30:19,Bishan Buna Tube,goota atti yoomu
3:30:21,Demle Demle,$person-turqouise-waving $person-turqouise-waving $person-turqouise-waving
3:30:21,DrawMeToYouLord,$😱
3:30:24,Kiya Amanuel,"Remarkable strides in all sectors under your leadership, PM Abiy. Your accomplishments are stupendous!"
3:30:29,Hana Kinfe,ታላቁ መሪ ባለራዕዩ መሪ ጀግናው መሪ ከእየሱስ የተሰጠን መሪ ንጉሳችን ብላ ብላ ብላ ይሄ መንጋ ደጋፊህ ሳቢው ሲቋረጥበት ይዞህ ወደ ገደል ይገባል ምክንያቱም እንዳንተ አስመሳዮች ናቸው $fish-orange-wide-eyes $fish-orange-wide-eyes $fish-orange-wide-eyes
3:30:31,Alemhagere,Wayita addunyaan Hooggansa bilchaataa akkasii dhabdee Jirtutti Uumaan biyya keenya Musee nu badhaase!.
3:30:34,melat bekele,ጠቅላይ ሚንስትር አብይ አህመድ ለመሪነት ትልቅ ቦታን አስቀምጠዋል፣ እና ለአለም አቀፍ መግባባት እና የጋራ ብልፅግናን ለማጎልበት እያደረጉት ያለውን አስተዋፅኦ በከፍተኛ ጉጉት እንጠባበቃለን።
3:30:34,Mebratu Menu,Jegina!
3:30:36,lol lol,የዓለም የምግብ እና የእርሻ ድርጅት ለዚህ ኢትዮጵያውያን ቀድመንም እውቅና ለሰጠነው የጠቅላይ ሚኒስትር ዐቢይ ስኬት ዓለም አቀፍ እውቅና በመስጠቱ ደስ ብሎናል።
3:30:36,Kiya Amanuel,Guddina caasaa badhaadhinaa galmaan gahuuf jecha ashaaraa Ministira Muummee Dr. Abiy gonkumaa haqamuu akka hin dandeenye dhugaadha.
3:30:40,Tashale Tadasa official,ambessa
3:30:42,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።
3:30:45,Senayt Bekele,"Omishaaa qamadii biyyi keenya barbaaddu oomishuurra darbee al-ergiif ooleera. Milka'ina kana keessatti Qonnaan bultoonni keenya shoora olaanaa taphataniiru, taphachaas jiru."
3:30:48,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።
3:30:50,frehiwot Alemu,"His global recognitions and numerous accolades are not just awards but symbols of the profound impact Prime Minister Abiy Ahmed has had on the world stage, marking him as a leader of exceptional calib"
3:30:52,Alemhagere,Bara bulchiinsa Hayyuu kanaa Biyyi Hiyyummaan beekamtu Seenaa jijjiirtee badhaasaaf qaqqabde.
3:30:56,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።
3:31:02,Kiya Amanuel,ብልጽግናችንን ለማረጋገጥ በራሳችን አቅምና ብቃት እየተጋን እንገኛለን፤ ለዚህም እየተገነቡ ያሉ ፕሮጀክቶቻች ምስክሮች ናቸው፡፡
3:31:08,Mule,$😂 $😂 $😂 $😂
3:31:13,Kiya Amanuel,"A leader for all sectors, your contributions have made Ethiopia a standout nation. Well done, PM Abiy!"
3:31:13,mame alamu,$hands-yellow-heart-red $virtualhug $virtualhug $virtualhug $virtualhug $virtualhug
3:31:21,melat bekele,ዶ/ር ዐቢይ የራሱን ህዝብ ከማንም በላይ ያውቃል፣ የህዝቡንም ችግር ጠንቅቆ ይረዳል፣ ዛሬ የሚነሳው ሁሉ ያሉትን ችግሮች የሚፈታ እንደሆነ እናምናለን፣ ዐቢቹ በርታልን።
3:31:23,Awol Seid,ጀግና መሪ $❤ $❤ $❤
3:31:27,saron tesfu,egeree biyyaa biyyaa keenya Jijjiiruuf Har’a tokkummaa fi dandeettii qabnu fayyadamne Biyyaa gummaacha nurraa eeggamu bahachuu qabna.
3:31:31,Sara Y,$👍 $👍 $👍 $👍
3:31:32,lol lol,"Journeying through a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is shining with a strong focus on prosperity. 🇪🇹"
3:31:39,Kiya Amanuel,"Gara jabinaan obbolummaa, tokkummaa, tokkummaa, wal danda’uu, haasaa fi marii waliin socho’uu dhiisanii humnaan waan fiduuf sammuu utubaa rukutuu (pole kicking mentality) tarkaanfachiisudha."
3:31:40,melat bekele,ጀግናው መሪዬ ከውስጥ የተነሳውን የጠላት ጥቃት ስልት በተሞላበት አካሄድ መበገር በመቻልህ ዛሬ ላይ መድረስ ችለናል!
3:31:49,Kiya Amanuel,"Tangible progress in every sphere highlights your dedication and competent leadership. We salute you, PM Abiy!"
3:31:53,Forever Ethiopia,የሰራን ማመስገን መልመድ አለብን፤ ብሄራዊ ጥቅም የፖለቲካ ልዩነት አይገድበዉም እና ፖለቲከኞች ፣ አክቲቪስቶች ፣ ዲያስፖራው እንዲሁም መላው ኢትዮጵያዊያን በአንድነት ጠቅላይ ሚንስትራችን ለሰሩት ታላላቅ ሃገራዊ ስራዎች ምስጋና ሊያቀርቡላቸው ይገባል ፤
3:31:58,ethiopia enat,መልስ ባይኖርም እንጠይቃለን እነ ዶ7ር ደሳለኝና እነ ክርስቲያንን ያሰርከው አልቻልክም ስልጣን ልቀቅ ብለው ስለጠየቁህ ነው ? አሁን ጠያቂውም ሠላሹም እራስህ ሆነህ የምታወራው አይገባንም
3:31:59,Mereja Abebe,"Journeying through a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is shining with a strong focus on prosperity. 🇪🇹"
3:32:01,melat bekele,የለውጡን ሂደት ለማቃረጥ ጠላት የተቻለውን ሁሉ ቢያደርግም ግን ሊሳካት አልቻለም ምክንያቱም መሪው አብይ አህመድ ነው!
3:32:05,Dibisa Gashare,ብዙ አይን ያለዉን መሪ በማግኘቱ የኢትዮጽያ ህዝብ የታደለ ነዉ፡፡
3:32:09,Afripia,የትኛው ሀገር ነው መንግስት ያለዜጎቹ ጥረት ስኬታማ የሆነው? መንግስት ከጥቂት ጊዜ በኋላ የዋጋ ግሽበቱ ለመቆጠጠር የሚያስችለውን አካሄድ እየተከተለ ነው። እኛም ማገዝ ፣ ይጠበቅብናል።
3:32:10,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:32:14,lol lol,በሀገሩ የማይደራደር የህብረ ብሔራዊነቷ ሀሳብ የገባው ዜጋ በሔርተኝነት ሳይሆን በአርበኝነት የትኛውንም ዋጋ ለሀሩ የሚከፍል ነው።
3:32:18,melat bekele,ሀገራችንን እንደ ሶሪያ ለመበታተን ታጥቀው የተነሱትን ባንዳዎች ሀሳባቸውን የህልም ቅጀት ያደረገ ጀግና መሪ!
3:32:21,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:32:25,Kiya Amanuel,"PM Abiy, your comprehensive approach to governance is remarkable. Every sector in Ethiopia thrives under your watch!"
3:32:28,Magarsa Baqala,"Please talk about Negotiations, Pease & Pease!!!"
3:32:29,frehiwot Alemu,FAO’s recognition is a testament to Prime Minister Abiy's visionary policies and his commitment to creating a sustainable and prosperous future for Ethiopia.
3:32:30,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:32:35,melat bekele,ዐቢቹ የሀገራችንን ሰላም ለማስከበር ሁለቴ ዘምተዋል፣ አንዴ ወታደር ሆኖ ስሆን ሁለተኛው ደግሞ ከጠ/ሚር ቢሮ ወጥቶ ስልጣኑን አስረክቦ መሆኑ በዓለማችን አንዱ ድንቅ መሪ መሆኑን ያሳያል።
3:32:36,Kiya Amanuel,"Under your leadership, Ethiopia's trajectory is only upwards. You’re doing a commendable job, PM Abiy!"
3:32:38,Innocent Guitar,ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:32:44,melaku delessa,ሰላም ለሃገራችን ኢትዮጵያ ይሁን !!
3:32:47,Forever Ethiopia,ጠቅላይ ሚኒስትር አብይ አህመድ የሚጋጥሙትን ፈተናዎች ወደ ዕድል በመቀየር ታላላቅ ውጤቶችን ማስመዝገብ የቻለ መሪ ነው፤
3:32:50,Sewu Lesewu,"Abichu, goota biyyaa, jabaadhu, Waaqayyo si haa gargaaru jabaadhu itti fufi."
3:32:55,melat bekele,መንግስት የህዝብን ችግር የሚፈታ እንደሆነ ህዝቡ ያውቃል፣ ችግሩ መንግስትም ሆነ ህዝቡ በትክክል ያልተረዳው በመንግስት ተከልሎ ሰላም እያደፈረሱ ያሉ ሀይሎችን ነው።
3:32:58,Mereja Abebe,"Charting a course for a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is cultivating prosperity. Join us in celebrating this transformative journey."
3:33:07,ከበደ (ጀርመን) መኖሬ,አይዞህ አብ ኢትዮጵያ በአንተ እንዴ ምትበረክ ግልጽ ነው🇪🇹🇪🇹
3:33:11,lol lol,"Charting a course for a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is cultivating prosperity. Join us in celebrating this transformative journey."
3:33:16,Awol Seid,$❣ $❣ $❣ $❣ $❣
3:33:16,Hoth Lul,$hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving
3:33:17,GOOD OVER EVIL,በየወረዳው ሌቦች ተሰግስገው ሰው ያለማውን ኬኛ እያሉ የሠው ንብረት ዘራፊ ስርአት አልበኛ መንግስት
3:33:20,Yemelku Melku,ከአፍሪካ መሪዎች አንድ እርምጃ የምትቀደም ድንቅ መሪ ነህ አንተ ብቻ ብርታ ፈጠሪያችን አላህ በብዙ ነገር ይርዳህ የኢትዮጵያ ጠቅላይ ሚኒስትር ዶክተር ዶር ዐቢይ አህመድ
3:33:20,Hana hana,Finxaaleyyiin biyya jeeqaa jiran akka dhaabbatan hojiin cimaan hojjatamuu qaba.
3:33:20,ዘመዴ ነጭ ነጯን አዱ ገነት ሸገር@adu,እረ ኡኡኡኡኡኡኡደቡብ ሊሰለቅጠው አንገቱ ጋር ሲደርስ ያወራው
3:33:23,melat bekele,ዶ/ር ዐቢይ ለሰላም የከፈለውን ዋጋ ግማሹን እንኳን በትክክል ብንረዳው ኖሮ የሀገራችንን ችግር ለመፍታት ሳምንታት አይፈጅብንም ነበረ፣
3:33:29,Xayyib Muktar,"Qonna keessatti gahee hawaasni baadiyyaa murteessaa ta’e hubachuun, Pm Abiy Ahmad pirojektoota misooma baadiyyaaf dursa kennaniiru. Fooyya’iinsi bu’uuraalee misoomaa, kan akka daandii fi sirna jallisi"
3:33:37,Innocent Guitar,ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:33:38,Awol Seid,$👋 $👋 $👋
3:33:40,Sara Y,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹
3:33:41,Hana hana,እኔ ለሀገሬ በታማኝነት እና በቅንነት የሚጠበቅብኝን ግብር እከፍላለሁ፣ ሀገሬን አለማለሁ፡፡ እርስዎስ?
3:33:44,Innocent Guitar,ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:33:45,melat bekele,የሀገራችን ትልቁ ችግር ሁሉም ሰው ፖለቲከኛ መሆኑ ነው፣ እሄም የሚነሳው ሀሳብ በሙሉ የሚያከራክር የተሰራው በሙሉ የሚተች እንድሆን አደረገ እንጂ በሀገራችን ከፍተኛ ለውጦች ተመዝግቦዋል።
3:33:49,lol lol,የኢትዮጵያ ጠቅላይ ሚኒስትር አቢይ አህመድ የኢትዮጵያ ስጦታ ናቸው ብንል ማጋነን አይሆንም። ኢትዮጵያ በቂ ምግብ አምርታ ራሷን ችላ ለአለም
3:33:52,ዘመዴ ነጭ ነጯን አዱ ገነት ሸገር@adu,ኪኪኪኪኪኪኪ ይሄ በጬ $face-green-smiling
3:33:52,Innocent Guitar,ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:33:58,Homy,ጀግና $✊
3:33:59,Hana hana,ፀረ ልማትና ፀረ ሰላም ሀይሎችን እጅ በመቁረጥ የኢኮኖሚ አብዮት ላይ ጠንክረን እንሰራለን፡፡
3:34:03,melat bekele,የብልጽግና ፓርቲ ስለ ህገመንግስቱ ያለው አቋም ከህዝቡ የተለየ አይደለም፣ በፓርቲዎች ፍላጎት የሚቀየር እንዳልሆነም ያረጋግጣል፣ ህዝቡ ያመነበት እና ወጥቶ የመረጠበት ከሆነ ብቻ እንደሚሻሻልም ተናግሮዋል፣
3:34:03,Yemelku Melku,የሚከፈል መሥዋዕትነት አለ። ያ መሥዋዕትነት ግን ኢትዮጵያን ዋጅቶ በዐለት ላይ ይተክላታል።
3:34:07,Lemma Bireda,"Dr. Abiy Ahmed, the Ethiopian leader who graduated in GodLeadership has given you a hole, don't take it away from you,"
3:34:09,Tamirat Dajanee,$glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $glasses-purple-yellow-diamond $trophy-yellow-smiling
3:34:13,Mereja Abebe,የኢትዮጵያ ጠቅላይ ሚኒስትር አቢይ አህመድ የኢትዮጵያ ስጦታ ናቸው ብንል ማጋነን አይሆንም። ኢትዮጵያ በቂ ምግብ አምርታ ራሷን ችላ ለአለም
3:34:13,Kiya Amanuel,ያለንን ሀብት እና እምቅ እንድንጠቀም የታላቁ መሪያችን ዶክተር ዐብይ አሕመድ ሚና ከፍተኛ ነው ፡፡
3:34:14,Hana hana,ገበታ ለሀገር ፕሮጀክት ሀገራችን የቱሪዝም መዳረሻ እና የስራ እድል በመፍጠር የገቢ መጠን ማሳደጊያ ሆኗል፡፡
3:34:17,Tisgerda Fetne,እንተርኔት ጉዳይ እንዴትሆነ
3:34:18,melat bekele,የዶ/ር ዐቢይ የመጀመርያው ፍልስፍና የሀገራችን ችግር በሀገራችን ጥበብ እና ጥበብተኞች ይፈታ የሚል ነው፣ ለዚህም ነው መደመር ትክክለኛው መፍትሄያችንም የሚሆነው።
3:34:19,Dinkdech Legese,እውነተኛ ኢትዮጵያዊ ብቻ አብይን ይደግፈል።
3:34:20,dereje delelegn,ከውስጥ የተነሳውን የጠላት ጥቃት ስልት በተሞላበት አካሄድ መበገር በለመቻልህ ዛሬ ላይ መድረስ ችለናል!
3:34:24,letebrhan hagos,adwa yet new yalew finfnee new ende are ataskun
3:34:26,Homy,ጀግና $✊
3:34:26,ከበደ (ጀርመን) መኖሬ,አሜን እንዴ ቃል የርግል
3:34:31,Homy,ጀግና $✊
3:34:33,Dinkdech Legese,እውነተኛ ኢትዮጵያዊ ብቻ አብይን ይደግፈል።
1707210554720752,N/A,placeholder content
3:34:34,truth prevail #,The walking dead parliament $❗ $❗ $❗ $❗ $❗ $❗ $❗ $❗ $❗
3:34:39,Innocent Guitar,ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:34:39,Homy,ጀግና $✊
3:34:39,melat bekele,ጠቅላዩ ብልህ ነው! ከህዝቡ ጋር የተቀናጀ ስራን በመስራት ኢትዮጵን ከመፍረስ አድኗታል!
3:34:42,Awol Seid,$💯 $💯 $💯
3:34:47,Innocent Guitar,ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:34:47,Homy,ጀግና $✊
3:34:49,Xayyib Muktar,Daandii badhaadhinaa ishee amma irra jiruu kanaan ala humtuu hin jiru. Badhaadhinne tokkummaa fi ifaaji walirraa hin citneen dhufa.
3:34:49,Ahmed Hussen,ጀግና ጀግና
3:34:52,Mukemil Redi Abdo,$💝 $💝 $💝 $💝
3:34:52,Yemelku Melku,የማይቻል ይመስል የነበረውን ስንዴን በበጋ መስኖ ማልማት እንደሚቻል በተግባርና በዉጤት አይተናል፡፡ ገና ያልተዳሰሱ ሌሎች በርካታ ፀጋዎች፣ እምቅ አቅሞች ደጆቻችን ላይ በዙሪያችን አሉ፡፡
3:34:53,Homy,ጀግና $✊
3:34:54,Innocent Guitar,ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:34:54,Hana hana,ሀገራችን ያላትን የተፈጥሮ ሀብት በአግባቡ ተጠቅማ ኢትዮጵያን ከበለፀጉት ሀገራት ተርታ ትሰለፋለች፡፡
3:34:57,Homy,ጀግና $✊
3:35:02,Homy,ጀግና $✊
3:35:07,Sewu Lesewu,"Abichu, ilma abbaa Gadaa, jabaadhu yaa qomoo koo."
3:35:07,Homy,ጀግና $✊
3:35:10,Sara Y,🇪🇹🇪🇹🇪🇹🇪🇹 $👍 $👍 $👍 $💕 $💕
3:35:10,melat bekele,ኢትዮጵያ በ ጠ/ሚ ዶ/ር አብይ አህመድ በዓለም መድረኮች ላይ ያላት ተሳትፎ በቀደሙት የጥቁር ሕዝቦች ትግሎችና ዓለም አቀፍ ተሳትፎዎች ውስጥ
3:35:12,Homy,ጀግና $✊
3:35:12,frehiwot Alemu,"Prime Minister Abiy Ahmed's outstanding accomplishments have not only earned him global recognition but also a plethora of accolades, solidifying his status as a transformative leader on the world sta"
3:35:17,Rabbii Humnaa Nakennii,jebbaadhu abichu ko
1707210598684685,N/A,placeholder content
3:35:19,Ahmed Hussen,ጀግናው ያገሬ ልጅ አብቹ !!!! $😍 $😍 $😍 $😍 $😍
3:35:19,Homy,ጀግና $✊
3:35:19,GOOD OVER EVIL,ዘረፋው በየወረዳው አለ!!!!!
3:35:24,Tariku Ayalew,Gojo Chenkilat
3:35:26,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:35:27,lol lol,H.E. PM Abiy Ahmed is unwavering in ensuring the sovereignty and independence of his country. His commitment extends to bolstering security in the crucial domains of food and energy sectors.
3:35:28,Hana hana,እየተሰራ ባለው የግብርና መርሃ ግብር ድህነት ታሪክ የሚሆንበት ጊዜ ሩቅ አይደለም።
3:35:30,Homy,ጀግና $✊
3:35:32,GOOD OVER EVIL,ዘረፋው በየወረዳው አለ!!!!!
3:35:32,Magarsa Baqala,"Today the public question is not about Investment; Peace, Peace & peace."
3:35:34,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:35:35,Abi Sahile,$❤ $❤ $❤ $❤ $❤ $❤
3:35:35,Mohammed Usmael,good
3:35:36,Homy,ጀግና $✊
3:35:39,Muktar Abute,Jabaadhu Goo
3:35:39,Ahmed Hussen,ምረጡ ኢትዮጵያዊ አብቹ  $😘 $😘 $😘
3:35:40,Homy,ጀግና $✊
3:35:41,Xayyib Muktar,የችግሮቻችንን መንስኤዎች እንደ ጤዛ ማርገፍ የሚቻለው በወንድማማችነት /በእህትማማችነት ማዕቀፍ ውስጥ ብቻ ነው፡፡
3:35:45,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:35:46,Homy,ጀግና $✊
3:35:50,Khalid Abdu,ok
3:35:51,Homy,ጀግና $✊
3:35:51,melat bekele,ኢትዮጵያ የአፍሪካ የነጻነት ተምሳሌት፣ ለአፍሪካ ነጻነት ግንባር ቀደም ሚና የተጫወተች፣ አፍሪካውያን አንድ ሆነው ጠንካራ ህብረት እንዲመሠርቱ የማዕዘን ድንጋዩን ያስቀመጠች ሀገር!
3:35:51,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:35:54,malik7120,You’re man with vision appreciated
3:35:56,Homy,ጀግና $✊
3:35:56,Mengistu's Perspectives,ወገኖች፣ ቅርፅና ሕንፃን እየለን እንጂ!
3:35:56,Yemelku Melku,ከመራራቅ ይልቅ መቀራረብ፣ አብሮ መስራት፣ መበልጸግ በወንድማማችነት ስሜት የዳበረ እንዲሆን እና ጠንካራ ህዝብ ለህዝብ ትስስር ያላት አፍሪካ እንድትፈጠር ከራሳችን የአመለካከት ለውጥ እንጀምር ።
1707210639355703,N/A,placeholder content
3:36:00,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:36:00,Homy,ጀግና $✊
3:36:02,Kiya Amanuel,Imaammanni riifoormii diinagdee dhalootaan Itoophiyaa keessatti hojiirra oolaa jiru Itoophiyaa keessatti guddina dinagdee sadarkaa olaanaa irra gaheera
3:36:03,kaleab moges,the city reformation and rebuilding very great job. beauty and reconstruction superb job!
3:36:04,Mereja Abebe,H.E. PM Abiy Ahmed is unwavering in ensuring the sovereignty and independence of his country. His commitment extends to bolstering security in the crucial domains of food and energy sectors.
3:36:08,Homy,ጀግና $✊
3:36:10,lol lol,ኢትዮጵያ የብዙ ብሔር ብሔረሰቦች እናት ነች። የብዙ ብሔር ብሔረሰብ እናትነቷ ደግሞ በህብረ ብሔራዊ አንድነት የፀና ነው።
3:36:10,Hana hana,ኢትዮጵያ ከአፍሪካ ካደጉት አምስት ሀገራት አንዷ ልትሆን የቻለቸው በአብይ አህመድ ቆራጥ የአመራር ጥበብ ነው
3:36:12,Homy,ጀግና $✊
3:36:15,alemayehus taddesse,good progress
3:36:15,Tisgerda Fetne,እንተርኔት መች ሊከፈትነው ንገሩኝ የሰማችሁ ኮሜንቶች
3:36:15,Mohammed Usmael,$hand-pink-waving
3:36:16,Homy,ጀግና $✊
3:36:21,Homy,ጀግና $✊
3:36:22,melat bekele,በዚህች አገር ታሪክ ውስጥ እንደ ዶ/ር ዐቢይ ህዝብን ያገለገለ መሪ አንዴም አልታየም፣
3:36:24,Kiya Amanuel,የበለፀገችና ታላቋ ኢትዮጰያ በቅርቡ እናያታለን ።በምግብ፤በሁሉም ነገር በቅርቡ ራሷችንን እንችላለን፡፡
3:36:27,Abi Sahile,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹
3:36:29,Homy,ጀግና $✊
3:36:32,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:36:33,Assefa,Letasemtegn menim alqereh choma milassu… bel fogir ene sirayen liqetel
3:36:36,Homy,ጀግና $✊
3:36:37,Muhe Reyu,so ....
3:36:39,Dinkdech Legese,እውነተኛ ኢትዮጵያዊ ብቻ አብይን ይደግፈል።
3:36:41,Kiya Amanuel,Itiyoophiyaan imaammata alaa irratti addunyaa fi biyyoota Afrikaa waliin tumsa qabdu cimsuuf aantummaa taatee hojjechaa jirti.
3:36:43,Marshet ማርሸት,failed state
1707210684106599,N/A,placeholder content
3:36:45,Homy,ጀግና $✊
3:36:45,letebrhan hagos,enante zerafuwoch adwa ye adwa new enji ye nante aydelem
3:36:47,melat bekele,ሰው የሚፈልገውን ነው የሚያየው፣ የዐቢቹ ጥፋት ብቻ የሚታያቸው ሰዎች የራሳቸውንም ሆነ የሀገራችን መልካም ነገር ማየት አይችሉም፣
3:36:48,Hana Kinfe,በሀሳብ የበላይነት የምታምን ከሆነ በሃሰት ክስ ያሳሰርካቸውን የህዝብ ተወካዮች መፍታት ይኖርብሃል ተረትህን ለወ/ሮ እንትና ንገራት $face-blue-three-eyes $face-blue-heart-eyes $face-blue-three-eyes
3:36:51,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:36:52,Geni Geni,ሌብነት እና ሙስና አማሮናል
3:36:52,Nomowe Hawassa,አብይ ስጦታችን
